Year,Month,Tmax,Tmin,SumOfPrecipitations
1957,8,28.398553466796898,2.0828491210937727,77.3651351928711
1957,9,25.577172851562523,-2.5543579101562273,76.7038345336914
1957,10,20.654595947265648,-7.658514404296852,80.8746566772461
1957,11,11.458001708984398,-19.868780517578102,80.1129150390625
1957,12,4.531915283203148,-32.7031311035156,74.3704605102539
1958,1,0.46233520507814774,-38.07431640624998,80.85812377929688
1958,2,3.7933898925781477,-36.60028686523435,57.824493408203125
1958,3,10.945275878906273,-30.876623535156227,62.588043212890625
1958,4,17.376977539062523,-14.987402343749977,51.893917083740234
1958,5,26.420983886718773,-6.199743652343727,59.28312683105469
1958,6,28.512994384765648,-0.12970581054685226,84.45415496826172
1958,7,27.634088134765648,2.8259521484375227,75.87606811523438
1958,8,27.341088867187523,2.3880249023437727,80.7895278930664
1958,9,25.296411132812523,-2.7161010742187273,87.56067657470703
1958,10,20.833123779296898,-7.351812744140602,84.56099700927734
1958,11,11.853204345703148,-19.591070556640602,68.7945556640625
1958,12,3.3707214355468977,-32.5841125488281,68.37116241455078
1959,1,1.2710815429687727,-37.436483764648415,69.4405746459961
1959,2,2.0797973632812727,-37.347982788085915,53.08659744262695
1959,3,10.283044433593773,-32.22247924804685,60.33604049682617
1959,4,18.466455078125023,-16.800177001953102,58.2671012878418
1959,5,27.455560302734398,-5.714514160156227,59.56162643432617
1959,6,28.761712646484398,-1.0300048828124773,87.28216552734375
1959,7,28.957025146484398,2.9739624023437727,77.53424835205078
1959,8,27.330407714843773,1.8615966796875227,77.59402465820312
1959,9,25.404748535156273,-2.8732666015624773,86.66290283203125
1959,10,21.640344238281273,-7.763800048828102,84.43891143798828
1959,11,12.146173095703148,-19.731451416015602,92.44988250732422
1959,12,3.4058166503906477,-34.19241943359373,79.0511703491211
1960,1,1.5167480468750227,-38.43442382812498,71.77900695800781
1960,2,1.6128784179687727,-37.123678588867165,58.9104118347168
1960,3,10.904077148437523,-31.558721923828102,69.3045425415039
1960,4,18.818933105468773,-17.001593017578102,46.62321853637695
1960,5,25.865563964843773,-5.777075195312477,60.56108474731445
1960,6,28.935662841796898,-0.12817993164060226,93.11617279052734
1960,7,28.992120361328148,3.6346984863281477,68.325439453125
1960,8,27.862939453125023,2.0645385742187727,84.66908264160156
1960,9,26.169213867187523,-4.013128662109352,91.87641143798828
1960,10,20.559991455078148,-8.784643554687477,71.2373046875
1960,11,11.262658691406273,-21.913488769531227,83.68865203857422
1960,12,4.101617431640648,-33.0876525878906,74.2840805053711
1961,1,2.1332031250000227,-38.54276123046873,80.62042999267578
1961,2,4.655511474609398,-37.04584350585935,55.491180419921875
1961,3,11.248925781250023,-29.596395874023415,50.23332214355469
1961,4,18.904382324218773,-16.769659423828102,49.7398796081543
1961,5,28.422967529296898,-6.019689941406227,65.04345703125
1961,6,30.270837402343773,-0.32349243164060226,65.32058715820312
1961,7,29.843591308593773,2.9922729492187727,91.91837310791016
1961,8,27.768365478515648,2.6489501953125227,79.89432525634766
1961,9,24.524285888671898,-3.1845458984374773,95.93907928466797
1961,10,19.876397705078148,-7.847723388671852,80.08887481689453
1961,11,11.473229980468773,-19.952703857421852,87.19180297851562
1961,12,3.0456787109375227,-32.8862365722656,71.41788482666016
1962,1,0.16021118164064774,-37.04584350585935,70.64733123779297
1962,2,4.739434814453148,-34.99045410156248,45.51556396484375
1962,3,11.186364746093773,-32.34454956054685,69.1341323852539
1962,4,19.352990722656273,-15.712194824218727,51.57855224609375
1962,5,28.099481201171898,-5.325415039062477,61.86956787109375
1962,6,29.022637939453148,-0.19837036132810226,84.8458023071289
1962,7,29.208825683593773,3.9459777832031477,79.47343444824219
1962,8,28.273431396484398,2.0035034179687727,83.65311431884766
1962,9,24.702813720703148,-3.4607604980468523,95.13294219970703
1962,10,19.601739501953148,-8.117803955078102,86.11104583740234
1962,11,11.822686767578148,-18.379492187499977,88.71649169921875
1962,12,2.1667724609375227,-34.66239013671873,71.01607513427734
1963,1,0.46843872070314774,-37.451742553710915,77.58763885498047
1963,2,3.7033630371093977,-36.08759155273435,51.8365592956543
1963,3,9.259179687500023,-30.563818359374977,68.56574249267578
1963,4,16.829156494140648,-14.924841308593727,52.02238082885742
1963,5,27.128991699218773,-5.738928222656227,57.86789321899414
1963,6,28.982965087890648,-0.8819946289062273,82.29119110107422
1963,7,28.751031494140648,3.6469055175781477,83.64290618896484
1963,8,26.701745605468773,2.8732543945312727,83.68872833251953
1963,9,25.279626464843773,-3.2486633300781023,83.07574462890625
1963,10,20.332635498046898,-8.514532470703102,77.613037109375
1963,11,10.307458496093773,-20.369268798828102,80.44607543945312
1963,12,3.0716186523437727,-32.3125061035156,69.86783599853516
1964,1,1.3733154296875227,-37.67758789062498,82.78334045410156
1964,2,3.9719177246093977,-37.328146362304665,55.50259017944336
1964,3,9.114221191406273,-30.96361389160154,53.29658889770508
1964,4,18.698388671875023,-17.084020996093727,53.81528091430664
1964,5,27.429620361328148,-5.914404296874977,59.7473258972168
1964,6,28.680841064453148,-0.49439086914060226,75.51996612548828
1964,7,29.146234130859398,3.2639099121093977,84.48978424072266
1964,8,27.620324707031273,2.6825195312500227,79.72134399414062
1964,9,24.452569580078148,-3.6713317871093523,83.34912109375
1964,10,19.063073730468773,-9.184423828124977,80.45887756347656
1964,11,9.634545898437523,-20.285345458984352,72.35625457763672
1964,12,2.7496582031250227,-32.6787170410156,67.5789794921875
1965,1,0.04882202148439774,-38.06363525390623,71.35430145263672
1965,2,3.7369323730468977,-36.7635559082031,45.92879104614258
1965,3,9.788659667968773,-31.856268310546852,53.6856575012207
1965,4,18.849450683593773,-17.689779663085915,45.40376663208008
1965,5,27.119836425781273,-5.709936523437477,62.099700927734375
1965,6,29.033319091796898,-0.37232055664060226,79.55854034423828
1965,7,29.526208496093773,3.5538269042968977,82.91558837890625
1965,8,26.501855468750023,2.4017578125000227,85.22734832763672
1965,9,24.798944091796898,-3.1357482910156023,76.92635345458984
1965,10,19.603234863281273,-7.557806396484352,86.07415008544922
1965,11,12.738214111328148,-19.455267333984352,73.11287689208984
1965,12,1.6433959960937727,-32.3674377441406,70.69051361083984
1966,1,0.13579711914064774,-38.89829101562498,68.12194061279297
1966,2,2.3590332031250227,-36.18524780273435,49.56806564331055
1966,3,10.441735839843773,-31.27336730957029,61.151123046875
1966,4,19.586450195312523,-16.496527099609352,54.634185791015625
1966,5,28.145257568359398,-6.417944335937477,73.97759246826172
1966,6,28.113214111328148,-1.0818847656249773,97.05683135986328
1966,7,28.879205322265648,3.2532287597656477,66.21459197998047
1966,8,27.940789794921898,2.2186523437500227,80.52117919921875
1966,9,25.502404785156273,-2.4902709960937273,90.5030517578125
1966,10,20.489801025390648,-7.626470947265602,66.64434051513672
1966,11,11.821160888671898,-20.891134643554665,84.96786499023438
1966,12,4.185540771484398,-32.9716857910156,79.87012481689453
1967,1,1.4023071289062727,-37.1480773925781,67.18604278564453
1967,2,5.143823242187523,-36.6292785644531,52.85002517700195
1967,3,9.320214843750023,-32.4284729003906,65.65764617919922
1967,4,16.377496337890648,-16.075384521484352,59.09745407104492
1967,5,27.586785888671898,-5.841162109374977,66.66091918945312
1967,6,28.828851318359398,0.39214477539064774,87.43856048583984
1967,7,28.511468505859398,3.6423278808593977,65.88903045654297
1967,8,27.309045410156273,2.3636108398437727,83.54248809814453
1967,9,25.203332519531273,-3.2639221191406023,83.2385025024414
1967,10,21.342797851562523,-7.399114990234352,72.70601654052734
1967,11,11.157373046875023,-19.479681396484352,75.91545867919922
1967,12,3.5400939941406477,-34.71121826171873,76.0324935913086
1968,1,1.0238891601562727,-38.17349853515623,60.03852462768555
1968,2,1.8249755859375227,-37.482260131835915,47.05672073364258
1968,3,10.107568359375023,-32.5261291503906,64.18257904052734
1968,4,21.513696289062523,-14.764624023437477,51.855804443359375
1968,5,27.112207031250023,-6.272985839843727,73.12946319580078
1968,6,28.128472900390648,-0.9033264160156023,92.95723724365234
1968,7,28.781549072265648,2.7038818359375227,74.42524719238281
1968,8,27.292260742187523,2.1957641601562727,77.65503692626953
1968,9,26.105126953125023,-3.1830200195312273,77.9524917602539
1968,10,21.185632324218773,-8.886877441406227,71.5564956665039
1968,11,9.207299804687523,-21.554907226562477,87.50081634521484
1968,12,2.0553833007812727,-33.83688964843748,78.15731048583984
1969,1,1.0864501953125227,-37.471578979492165,67.49886322021484
1969,2,4.658563232421898,-35.51079406738279,51.33173751831055
1969,3,7.258721923828148,-32.8099426269531,65.84708404541016
1969,4,17.743188476562523,-17.843908691406227,48.01432800292969
1969,5,26.840600585937523,-6.231787109374977,64.52210998535156
1969,6,28.116265869140648,-0.20447387695310226,84.30661010742188
1969,7,28.183404541015648,3.0456787109375227,85.6622314453125
1969,8,27.092370605468773,2.2491699218750227,78.84014892578125
1969,9,25.772485351562523,-3.6286071777343523,100.42526245117188
1969,10,18.654138183593773,-7.284674072265602,74.19252014160156
1969,11,9.385827636718773,-21.304647827148415,83.10113525390625
1969,12,2.5573974609375227,-32.75653686523435,74.8155517578125
1970,1,0.15105590820314774,-38.36575927734373,64.59710693359375
1970,2,3.2730651855468977,-35.51231994628904,56.50588607788086
1970,3,10.038903808593773,-31.48699035644529,53.68565368652344
1970,4,16.603326416015648,-14.663916015624977,50.32988357543945
1970,5,27.095422363281273,-5.795385742187477,79.86503601074219
1970,6,29.565881347656273,-0.44556274414060226,89.35477447509766
1970,7,28.836480712890648,2.9495483398437727,76.54367065429688
1970,8,28.484002685546898,1.4084106445312727,80.19564056396484
1970,9,24.750115966796898,-3.4058288574218523,82.15129852294922
1970,10,20.428796386718773,-7.203802490234352,78.74092864990234
1970,11,11.805902099609398,-22.005041503906227,83.52841186523438
1970,12,3.2837463378906477,-33.93454589843748,72.79379272460938
1971,1,-0.24414672851560226,-37.03973999023435,72.94886779785156
1971,2,4.911889648437523,-36.7635559082031,57.81809616088867
1971,3,9.703210449218773,-30.437170410156227,58.05098342895508
1971,4,18.303186035156273,-17.390707397460915,58.359928131103516
1971,5,26.387414550781273,-6.643774414062477,67.62602996826172
1971,6,28.844110107421898,-0.6073059082031023,83.89844512939453
1971,7,29.172174072265648,2.7054077148437727,69.51433563232422
1971,8,27.565423583984398,2.6779418945312727,77.02178955078125
1971,9,25.493249511718773,-2.8549560546874773,86.53573608398438
1971,10,19.829095458984398,-7.742437744140602,100.39606475830078
1971,11,10.051110839843773,-19.661260986328102,70.65361785888672
1971,12,3.7277770996093977,-33.374533081054665,77.94998931884766
1972,1,1.8463378906250227,-37.564657592773415,74.14414978027344
1972,2,2.6458984375000227,-37.97055664062498,52.02103805541992
1972,3,8.456536865234398,-31.894415283203102,58.35490036010742
1972,4,18.271142578125023,-18.065161132812477,49.901336669921875
1972,5,27.077111816406273,-6.720068359374977,66.15225219726562
1972,6,29.712365722656273,0.6301818847656477,91.91708374023438
1972,7,28.758660888671898,3.7216735839843977,79.46326446533203
1972,8,28.407708740234398,2.1026855468750227,69.99246978759766
1972,9,24.592950439453148,-3.1296447753906023,89.28870391845703
1972,10,21.306176757812523,-8.015570068359352,91.89297485351562
1972,11,8.903649902343773,-23.12505187988279,81.18745422363281
1972,12,2.1637207031250227,-33.74838867187498,71.5488510131836
1973,1,-0.26550903320310226,-38.08652343749998,61.27568435668945
1973,2,3.4943176269531477,-37.329672241210915,50.66288757324219
1973,3,8.230706787109398,-33.52103271484373,58.8571891784668
1973,4,17.460900878906273,-17.688269042968727,51.27846145629883
1973,5,26.378259277343773,-5.648901367187477,72.59410858154297
1973,6,29.120324707031273,-0.21515502929685226,83.28937530517578
1973,7,28.900567626953148,3.8803649902343977,64.86160278320312
1973,8,27.785150146484398,2.8274780273437727,74.89693450927734
1973,9,24.614312744140648,-2.5741943359374773,95.89713287353516
1973,10,19.356042480468773,-7.225164794921852,82.75537109375
1973,11,11.248956298828148,-20.476080322265602,88.0933837890625
1973,12,2.0920043945312727,-33.95285644531248,77.26718139648438
1974,1,0.33416137695314774,-37.285421752929665,64.13042449951172
1974,2,3.2654357910156477,-37.268637084960915,44.78439712524414
1974,3,7.986566162109398,-31.10246887207029,54.44730758666992
1974,4,16.775750732421898,-19.609381103515602,67.0881118774414
1974,5,26.755151367187523,-5.329992675781227,71.32128143310547
1974,6,27.472344970703148,-0.6454528808593523,87.92047119140625
1974,7,29.156945800781273,3.7811828613281477,88.9505386352539
1974,8,27.582208251953148,2.4048095703125227,78.00344848632812
1974,9,24.887445068359398,-3.1571105957031023,85.8986587524414
1974,10,19.877923583984398,-7.692083740234352,77.85979461669922
1974,11,12.254510498046898,-19.31334533691404,90.94684600830078
1974,12,3.6224914550781477,-32.3186096191406,74.23316192626953
1975,1,0.9567504882812727,-38.01633300781248,68.28473663330078
1975,2,3.3783508300781477,-36.78949584960935,50.902008056640625
1975,3,11.720452880859398,-29.163031005859352,50.34138107299805
1975,4,20.561517333984398,-18.628210449218727,68.0926513671875
1975,5,25.972375488281273,-6.221105957031227,73.96871948242188
1975,6,28.429071044921898,0.15105590820314774,82.62052154541016
1975,7,30.595849609375023,3.0746704101562727,64.04399871826172
1975,8,27.505883789062523,2.1484619140625227,87.19573974609375
1975,9,24.786737060546898,-2.8381713867187273,93.30182647705078
1975,10,21.545739746093773,-7.759222412109352,77.71224212646484
1975,11,9.910729980468773,-20.137335205078102,92.7181396484375
1975,12,2.8961425781250227,-33.66141357421873,76.9785385131836
1976,1,1.1017089843750227,-37.96292724609373,73.09381103515625
1976,2,3.9642883300781477,-37.138937377929665,57.03358459472656
1976,3,9.837487792968773,-31.10857238769529,59.42811965942383
1976,4,19.586480712890648,-15.408575439453102,49.223602294921875
1976,5,26.337060546875023,-5.720617675781227,68.97135162353516
1976,6,28.859368896484398,-0.5813659667968523,77.92581176757812
1976,7,30.443261718750023,3.3264709472656477,72.15289306640625
1976,8,27.765313720703148,2.3117309570312727,75.63831329345703
1976,9,24.899652099609398,-2.6031860351562273,98.6844482421875
1976,10,20.091546630859398,-6.832983398437477,78.07083892822266
1976,11,9.936669921875023,-21.945532226562477,88.3489990234375
1976,12,2.5406127929687727,-31.895941162109352,70.87238311767578
1977,1,0.6652770996093977,-37.711141967773415,68.771728515625
1977,2,4.737908935546898,-37.94461669921873,42.65829849243164
1977,3,8.862451171875023,-31.004797363281227,58.1705207824707
1977,4,15.852593994140648,-14.465551757812477,59.05295944213867
1977,5,27.399072265625023,-5.651953124999977,56.559417724609375
1977,6,29.779504394531273,-0.9888061523437273,75.67382049560547
1977,7,29.703210449218773,3.3737731933593977,73.03919982910156
1977,8,27.975885009765648,2.4307495117187727,75.79339599609375
1977,9,24.200799560546898,-2.7893432617187273,87.20712280273438
1977,10,20.627130126953148,-7.870611572265602,82.98294067382812
1977,11,10.649255371093773,-19.01885070800779,93.64896392822266
1977,12,3.9749694824218977,-33.01593627929685,77.74533081054688
1978,1,0.7171569824218977,-37.711141967773415,70.21880340576172
1978,2,3.4576965332031477,-36.90546264648435,44.294857025146484
1978,3,9.506372070312523,-30.749975585937477,61.560577392578125
1978,4,20.010675048828148,-18.158239746093727,64.38729095458984
1978,5,28.584710693359398,-6.057836914062477,67.22804260253906
1978,6,29.939721679687523,0.33110961914064774,93.28277587890625
1978,7,30.478356933593773,3.6514831542968977,77.79873657226562
1978,8,28.375665283203148,2.6733642578125227,66.04547119140625
1978,9,25.497827148437523,-3.3966735839843523,90.63277435302734
1978,10,20.733941650390648,-7.864508056640602,75.94599151611328
1978,11,11.216882324218773,-20.924703979492165,83.8259506225586
1978,12,2.9571777343750227,-33.475241088867165,72.01422882080078
1979,1,0.6713806152343977,-37.81491699218748,69.98483276367188
1979,2,6.008996582031273,-34.89737548828123,53.67021560668945
1979,3,11.590753173828148,-30.215917968749977,65.7822265625
1979,4,19.287377929687523,-15.985357666015602,63.59503173828125
1979,5,26.526269531250023,-5.746557617187477,69.30960845947266
1979,6,28.799859619140648,-0.31586303710935226,91.32962036132812
1979,7,30.281518554687523,3.1479125976562727,94.7413101196289
1979,8,27.878228759765648,2.2476440429687727,75.42339324951172
1979,9,24.956109619140648,-2.8061279296874773,96.54178619384766
1979,10,21.678491210937523,-7.937750244140602,71.6976547241211
1979,11,10.858300781250023,-19.658209228515602,92.69019317626953
1979,12,2.5833374023437727,-31.33745422363279,68.43984985351562
1980,1,1.8219238281250227,-36.15167846679685,66.17637634277344
1980,2,3.4393859863281477,-34.85770263671873,52.44822311401367
1980,3,9.492639160156273,-31.703680419921852,63.068668365478516
1980,4,20.053399658203148,-16.101324462890602,55.838409423828125
1980,5,27.209863281250023,-6.840612792968727,80.22489166259766
1980,6,27.374658203125023,-0.7690490722656023,84.35749053955078
1980,7,30.518029785156273,3.4744812011718977,77.68172454833984
1980,8,28.488580322265648,2.3483520507812727,84.82167053222656
1980,9,24.959161376953148,-2.9037841796874773,94.8200912475586
1980,10,20.341790771484398,-7.309057617187477,83.62129211425781
1980,11,10.565332031250023,-18.834204101562477,93.0105972290039
1980,12,4.391534423828148,-33.089193725585915,74.0424575805664
1981,1,1.3321166992187727,-38.69840087890623,70.69815826416016
1981,2,4.922540283203148,-37.521932983398415,55.08552169799805
1981,3,10.119775390625023,-31.45189514160154,61.97380447387695
1981,4,18.594628906250023,-17.998022460937477,54.334110260009766
1981,5,26.210412597656273,-5.490209960937477,66.959716796875
1981,6,29.526208496093773,-0.6027282714843523,89.34595489501953
1981,7,29.692529296875023,3.4454895019531477,79.1720199584961
1981,8,28.004876708984398,2.4826293945312727,70.31289672851562
1981,9,24.544122314453148,-2.9159912109374773,103.23162841796875
1981,10,19.929772949218773,-8.296331787109352,75.32290649414062
1981,11,9.668115234375023,-20.679022216796852,82.29499053955078
1981,12,2.3681884765625227,-32.17365112304685,63.344635009765625
1982,1,1.2237792968750227,-36.49957885742185,72.20503997802734
1982,2,2.3330932617187727,-37.68979492187498,58.74893569946289
1982,3,12.266717529296898,-31.16655578613279,57.53852462768555
1982,4,19.110375976562523,-14.282446289062477,47.364532470703125
1982,5,27.344140625000023,-6.152441406249977,66.16496276855469
1982,6,28.075067138671898,-0.9079040527343523,90.91378021240234
1982,7,27.840081787109398,3.3295227050781477,80.46270751953125
1982,8,27.713433837890648,2.7496582031250227,80.43218231201172
1982,9,25.592431640625023,-3.0548767089843523,87.7424545288086
1982,10,20.305169677734398,-6.425573730468727,88.42913818359375
1982,11,11.599908447265648,-19.922186279296852,84.81143188476562
1982,12,3.5919738769531477,-32.9289611816406,67.3984603881836
1983,1,0.8682189941406477,-36.32257690429685,76.15203857421875
1983,2,3.5233093261718977,-37.01532592773435,51.4513053894043
1983,3,9.854272460937523,-29.919897460937477,50.00057601928711
1983,4,18.258935546875023,-16.417181396484352,54.0225715637207
1983,5,26.369104003906273,-6.655981445312477,78.09500122070312
1983,6,29.190484619140648,-0.7843078613281023,89.18189239501953
1983,7,29.184411621093773,3.5934997558593977,72.06513977050781
1983,8,26.613244628906273,2.4933105468750227,83.2067642211914
1983,9,25.638208007812523,-3.4210876464843523,79.8561019897461
1983,10,17.827111816406273,-7.164129638671852,79.0792236328125
1983,11,10.299829101562523,-20.274664306640602,85.5477066040039
1983,12,2.6397949218750227,-31.04448547363279,80.73858642578125
1984,1,0.25634155273439774,-38.38101806640623,74.84355926513672
1984,2,2.6825195312500227,-35.54132690429685,56.73095703125
1984,3,10.676721191406273,-30.786596679687477,59.8973274230957
1984,4,20.109857177734398,-17.093145751953102,57.86911392211914
1984,5,27.917901611328148,-6.559851074218727,66.46380615234375
1984,6,28.613702392578148,-0.7675231933593523,92.01116943359375
1984,7,29.739831542968773,3.8193298339843977,76.15326690673828
1984,8,28.444329833984398,1.7395263671875227,69.30831146240234
1984,9,25.970849609375023,-2.4399169921874773,85.1204605102539
1984,10,19.697869873046898,-7.963690185546852,92.40287017822266
1984,11,10.218957519531273,-24.179449462890602,91.6131362915039
1984,12,2.0813232421875227,-33.83231201171873,74.3183822631836
1985,1,0.5538879394531477,-38.51071777343748,76.4559326171875
1985,2,2.8015380859375227,-36.32868041992185,50.454376220703125
1985,3,9.393457031250023,-31.53276672363279,65.73519134521484
1985,4,17.431909179687523,-18.445104980468727,54.02382278442383
1985,5,28.569451904296898,-6.208898925781227,69.16973876953125
1985,6,28.500787353515648,-0.47150268554685226,90.8018569946289
1985,7,29.146264648437523,3.2684875488281477,69.83987426757812
1985,8,27.539483642578148,2.5207763671875227,89.01791381835938
1985,9,26.102075195312523,-3.2700256347656023,97.15218353271484
1985,10,20.491326904296898,-7.708868408203102,82.2899398803711
1985,11,10.704187011718773,-23.28069152832029,99.77417755126953
1985,12,4.423577880859398,-33.157858276367165,74.40865325927734
1986,1,1.5411621093750227,-35.92279663085935,69.39099884033203
1986,2,4.040582275390648,-36.65521850585935,56.25151443481445
1986,3,8.517572021484398,-30.135046386718727,55.50784683227539
1986,4,18.422204589843773,-17.862219238281227,57.88944625854492
1986,5,27.615777587890648,-5.441381835937477,77.59146118164062
1986,6,29.338525390625023,0.30364379882814774,82.26956176757812
1986,7,29.201165771484398,3.6804748535156477,75.93329620361328
1986,8,27.690545654296898,2.3895507812500227,92.25284576416016
1986,9,25.355920410156273,-3.5584167480468523,98.27373504638672
1986,10,20.888055419921898,-7.081701660156227,83.43179321289062
1986,11,12.066827392578148,-20.357061767578102,94.61405181884766
1986,12,2.7130371093750227,-33.95895996093748,84.47708892822266
1987,1,0.5538879394531477,-37.724874877929665,73.38886260986328
1987,2,4.794366455078148,-36.4705871582031,51.5797004699707
1987,3,11.093286132812523,-30.617224121093727,62.4506950378418
1987,4,19.713128662109398,-17.044317626953102,57.62498092651367
1987,5,27.887384033203148,-5.343725585937477,64.21562957763672
1987,6,28.752557373046898,-0.29907836914060226,87.81240844726562
1987,7,29.607080078125023,3.9322448730468977,69.97977447509766
1987,8,27.327355957031273,2.3330932617187727,70.23025512695312
1987,9,26.147851562500023,-3.0258544921874773,87.64324188232422
1987,10,21.051324462890648,-7.640203857421852,91.47335815429688
1987,11,11.393914794921898,-17.930883789062477,92.31888580322266
1987,12,3.6621643066406477,-32.6054748535156,79.68827056884766
1988,1,0.6103454589843977,-37.59519042968748,78.33914947509766
1988,2,3.5767150878906477,-36.4431213378906,54.2576904296875
1988,3,10.273889160156273,-30.917822265624977,69.87673950195312
1988,4,18.768579101562523,-16.224920654296852,50.643978118896484
1988,5,27.916375732421898,-5.276586914062477,52.15850830078125
1988,6,29.900048828125023,0.26549682617189774,85.8503646850586
1988,7,29.724572753906273,3.7705017089843977,90.0135726928711
1988,8,27.948419189453148,2.2201782226562727,81.44055938720703
1988,9,25.104119873046898,-2.8168090820312273,92.46639251708984
1988,10,21.071191406250023,-7.589849853515602,85.05814361572266
1988,11,10.917810058593773,-20.051885986328102,87.1651611328125
1988,12,3.4988952636718977,-33.59885253906248,75.18816375732422
1989,1,0.5813537597656477,-36.5072082519531,70.20482635498047
1989,2,2.3651367187500227,-37.257955932617165,55.83695983886719
1989,3,10.345605468750023,-31.09941711425779,58.54946517944336
1989,4,20.955194091796898,-16.331732177734352,67.72005462646484
1989,5,28.009454345703148,-5.767919921874977,46.06624984741211
1989,6,28.824273681640648,0.41655883789064774,88.39478302001953
1989,7,29.930566406250023,4.289300537109398,72.82935333251953
1989,8,28.281060791015648,2.3987060546875227,78.44085693359375
1989,9,25.503930664062523,-2.8580078124999773,86.6247329711914
1989,10,21.432824707031273,-7.222113037109352,94.89264678955078
1989,11,12.054620361328148,-18.715185546874977,86.6526870727539
1989,12,1.7044311523437727,-32.4895080566406,60.74677658081055
1990,1,0.48827514648439774,-35.57488098144529,61.31767654418945
1990,2,2.9449707031250227,-36.2447570800781,57.000457763671875
1990,3,12.384210205078148,-31.844061279296852,51.95247268676758
1990,4,18.744165039062523,-18.034643554687477,52.69121170043945
1990,5,28.297845458984398,-5.355932617187477,72.0536880493164
1990,6,29.198144531250023,-0.28076782226560226,79.17833709716797
1990,7,30.200646972656273,4.660089111328148,75.20343780517578
1990,8,28.633538818359398,2.4582153320312727,79.05377960205078
1990,9,25.482568359375023,-2.7939208984374773,95.7191162109375
1990,10,20.625604248046898,-6.807043457031227,88.2499008178711
1990,11,10.698083496093773,-19.742132568359352,80.25667572021484
1990,12,2.8244262695312727,-31.973760986328102,73.82117462158203
1991,1,1.1688476562500227,-35.7686828613281,66.75375366210938
1991,2,2.2583251953125227,-34.35874023437498,56.65855026245117
1991,3,11.255029296875023,-29.590307617187477,52.33393859863281
1991,4,20.694268798828148,-13.301306152343727,65.61687469482422
1991,5,27.257165527343773,-5.009558105468727,68.15628051757812
1991,6,30.336450195312523,0.7293640136718977,90.438232421875
1991,7,29.837487792968773,4.257257080078148,69.65164947509766
1991,8,27.754632568359398,2.6611572265625227,81.38713836669922
1991,9,25.474938964843773,-1.6327270507812273,92.5592041015625
1991,10,21.954675292968773,-6.921484374999977,82.67908477783203
1991,11,10.867456054687523,-20.637823486328102,88.15441131591797
1991,12,2.8335815429687727,-32.24384155273435,75.9078598022461
1992,1,1.6449218750000227,-37.161825561523415,73.9012680053711
1992,2,2.6962524414062727,-36.96649780273435,56.879730224609375
1992,3,9.646752929687523,-31.14214172363279,58.15779495239258
1992,4,20.030511474609398,-16.371405029296852,57.698726654052734
1992,5,28.126947021484398,-6.007482910156227,63.118255615234375
1992,6,28.740350341796898,-0.08545532226560226,81.61978912353516
1992,7,29.488061523437523,3.7628723144531477,69.7635726928711
1992,8,27.551690673828148,2.4811035156250227,77.54698944091797
1992,9,24.220635986328148,-3.4424499511718523,87.54024505615234
1992,10,20.712579345703148,-7.418951416015602,87.97396087646484
1992,11,10.507348632812523,-21.686132812499977,79.96038055419922
1992,12,2.7969604492187727,-34.30991210937498,71.75361633300781
1993,1,1.1276489257812727,-37.631796264648415,61.72585678100586
1993,2,3.7460876464843977,-35.9914611816406,46.71844482421875
1993,3,10.371545410156273,-30.362402343749977,59.801910400390625
1993,4,20.357049560546898,-15.524542236328102,44.24153518676758
1993,5,26.613244628906273,-6.335546874999977,71.87185668945312
1993,6,28.281060791015648,-0.5004943847656023,98.5025863647461
1993,7,29.814599609375023,3.0701232910156477,81.49901580810547
1993,8,28.032342529296898,2.1103149414062727,70.68419647216797
1993,9,25.191125488281273,-2.6520141601562273,105.07926177978516
1993,10,18.892175292968773,-7.762274169921852,78.0288314819336
1993,11,10.421899414062523,-20.549322509765602,91.7937240600586
1993,12,2.5497680664062727,-33.83078613281248,79.2788314819336
1994,1,0.27312622070314774,-37.57230224609373,77.07258605957031
1994,2,3.5355163574218977,-37.62265624999998,57.02862548828125
1994,3,9.549096679687523,-32.0653137207031,63.520111083984375
1994,4,20.314324951171898,-16.469061279296852,45.991214752197266
1994,5,25.104150390625023,-5.891516113281227,75.30643463134766
1994,6,29.982446289062523,-0.24109497070310226,87.6903305053711
1994,7,29.790185546875023,4.257257080078148,74.37181854248047
1994,8,28.319207763671898,2.3300415039062727,75.82521057128906
1994,9,25.471887207031273,-2.5589355468749773,85.880859375
1994,10,20.978112792968773,-6.639196777343727,95.69116973876953
1994,11,11.009362792968773,-19.16228332519529,88.12267303466797
1994,12,2.9648071289062727,-30.362402343749977,82.30644989013672
1995,1,0.40892944335939774,-37.1480773925781,71.52092742919922
1995,2,2.3330932617187727,-36.4766906738281,52.26131057739258
1995,3,10.812524414062523,-32.2606262207031,64.29956817626953
1995,4,20.781243896484398,-16.144049072265602,52.19401550292969
1995,5,26.672753906250023,-5.416967773437477,59.2450065612793
1995,6,29.483483886718773,0.5706726074218977,85.63162231445312
1995,7,30.009912109375023,4.139764404296898,61.05702590942383
1995,8,27.869042968750023,2.3514038085937727,81.00945281982422
1995,9,25.868615722656273,-2.1072753906249773,102.6059799194336
1995,10,22.012658691406273,-7.164099121093727,83.01095581054688
1995,11,10.440209960937523,-20.126654052734352,94.09784698486328
