year,month,day,Variable,eco1
1952,1,11,PAR,139.4816131591797
1952,1,12,PAR,152.61085510253906
1952,1,13,PAR,171.9751739501953
1952,1,14,PAR,170.69813537597656
1952,1,15,PAR,88.64485931396484
1952,1,16,PAR,88.93025207519531
1952,1,17,PAR,95.7794189453125
1952,1,18,PAR,96.32365417480469
1952,1,19,PAR,90.4533920288086
1952,1,20,PAR,42.69721984863281
1952,1,21,PAR,50.61603546142578
1952,1,22,PAR,98.67217254638672
1952,1,23,PAR,134.5731658935547
1952,1,24,PAR,200.6102752685547
1952,1,25,PAR,174.03195190429688
1952,1,26,PAR,204.09445190429688
1952,1,27,PAR,165.7891387939453
1952,1,28,PAR,154.27169799804688
1952,1,29,PAR,173.6643829345703
1952,1,30,PAR,206.7255859375
1952,1,31,PAR,212.69288635253906
1952,2,1,PAR,231.77162170410156
1952,2,2,PAR,164.11151123046875
1952,2,3,PAR,118.87007904052734
1952,2,4,PAR,130.2861328125
1952,2,5,PAR,233.39096069335938
1952,2,6,PAR,249.71714782714844
1952,2,7,PAR,241.798095703125
1952,2,8,PAR,261.35943603515625
1952,2,9,PAR,216.66893005371094
1952,2,10,PAR,267.2106018066406
1952,2,11,PAR,232.94796752929688
1952,2,12,PAR,123.74568176269531
1952,2,13,PAR,258.57049560546875
1952,2,14,PAR,284.4492492675781
1952,2,15,PAR,224.75350952148438
1952,2,16,PAR,301.4552307128906
1952,2,17,PAR,285.958984375
1952,2,18,PAR,302.2610778808594
1952,2,19,PAR,271.40533447265625
1952,2,20,PAR,313.1680603027344
1952,2,21,PAR,295.6732482910156
1952,2,22,PAR,321.14349365234375
1952,2,23,PAR,315.1329040527344
1952,2,24,PAR,330.48065185546875
1952,2,25,PAR,346.1368408203125
1952,2,26,PAR,329.6939392089844
1952,2,27,PAR,152.95225524902344
1952,2,28,PAR,296.50054931640625
1952,3,1,PAR,344.4049377441406
1952,3,2,PAR,312.5355529785156
1952,3,3,PAR,380.3585205078125
1952,3,4,PAR,386.07977294921875
1952,3,5,PAR,378.9052429199219
1952,3,6,PAR,390.39874267578125
1952,3,7,PAR,393.0740051269531
1952,3,8,PAR,396.8172912597656
1952,3,9,PAR,397.059814453125
1952,3,10,PAR,404.5092468261719
1952,3,11,PAR,411.8279724121094
1952,3,12,PAR,421.2392578125
1952,3,13,PAR,421.0555114746094
1952,3,14,PAR,427.75103759765625
1952,3,15,PAR,439.1807556152344
1952,3,16,PAR,448.55078125
1952,3,17,PAR,426.54473876953125
1952,3,18,PAR,414.6531066894531
1952,3,19,PAR,464.3631286621094
1952,3,20,PAR,440.18341064453125
1952,3,21,PAR,449.7684326171875
1952,3,22,PAR,436.6008605957031
1952,3,23,PAR,463.55279541015625
1952,3,24,PAR,348.9029235839844
1952,3,25,PAR,326.0491027832031
1952,3,26,PAR,202.7064971923828
1952,3,27,PAR,279.2235412597656
1952,3,28,PAR,186.9015350341797
1952,3,29,PAR,280.34423828125
1952,3,30,PAR,516.3729248046875
1952,3,31,PAR,528.113037109375
1952,4,1,PAR,408.1763000488281
1952,4,2,PAR,536.0346069335938
1952,4,3,PAR,557.1033935546875
1952,4,4,PAR,565.2186279296875
1952,4,5,PAR,564.0994873046875
1952,4,6,PAR,322.8111877441406
1952,4,7,PAR,299.137939453125
1952,4,8,PAR,533.2713623046875
1952,4,9,PAR,560.80419921875
1952,4,10,PAR,571.637451171875
1952,4,11,PAR,491.4135437011719
1952,4,12,PAR,124.11470794677734
1952,4,13,PAR,454.41693115234375
1952,4,14,PAR,568.1485595703125
1952,4,15,PAR,569.4798583984375
1952,4,16,PAR,302.3976745605469
1952,4,17,PAR,309.1891784667969
1952,4,18,PAR,596.6223754882812
1952,4,19,PAR,426.1493835449219
1952,4,20,PAR,109.43036651611328
1952,4,21,PAR,187.98304748535156
1952,4,22,PAR,86.2400894165039
1952,4,23,PAR,447.3186340332031
1952,4,24,PAR,40.26927185058594
1952,4,25,PAR,201.67420959472656
1952,4,26,PAR,490.2723388671875
1952,4,27,PAR,660.0538330078125
1952,4,28,PAR,647.5238647460938
1952,4,29,PAR,154.16302490234375
1952,4,30,PAR,633.4423828125
1952,5,1,PAR,646.2435302734375
1952,5,2,PAR,478.9228210449219
1952,5,3,PAR,593.73583984375
1952,5,4,PAR,410.0014343261719
1952,5,5,PAR,573.6898803710938
1952,5,6,PAR,374.1963806152344
1952,5,7,PAR,443.21905517578125
1952,5,8,PAR,534.1454467773438
1952,5,9,PAR,329.1988830566406
1952,5,10,PAR,624.2601928710938
1952,5,11,PAR,210.53565979003906
1952,5,12,PAR,85.27916717529297
1952,5,13,PAR,359.40496826171875
1952,5,14,PAR,614.208251953125
1952,5,15,PAR,633.348388671875
1952,5,16,PAR,676.8074340820312
1952,5,17,PAR,689.9493408203125
1952,5,18,PAR,647.47607421875
1952,5,19,PAR,590.9395751953125
1952,5,20,PAR,698.2938232421875
1952,5,21,PAR,735.1295776367188
1952,5,22,PAR,696.2341918945312
1952,5,23,PAR,564.6183471679688
1952,5,24,PAR,707.5892944335938
1952,5,25,PAR,750.8578491210938
1952,5,26,PAR,743.6414794921875
1952,5,27,PAR,739.6846923828125
1952,5,28,PAR,718.7523193359375
1952,5,29,PAR,713.6980590820312
1952,5,30,PAR,549.6985473632812
1952,5,31,PAR,350.7049255371094
1952,6,1,PAR,376.97698974609375
1952,6,2,PAR,62.25224685668945
1952,6,3,PAR,446.6462097167969
1952,6,4,PAR,474.5269775390625
1952,6,5,PAR,437.9039306640625
1952,6,6,PAR,42.9400749206543
1952,6,7,PAR,627.2218627929688
1952,6,8,PAR,766.0589599609375
1952,6,9,PAR,748.0167846679688
1952,6,10,PAR,717.3510131835938
1952,6,11,PAR,651.0654907226562
1952,6,12,PAR,96.10259246826172
1952,6,13,PAR,87.10932922363281
1952,6,14,PAR,115.2187271118164
1952,6,15,PAR,124.54893493652344
1952,6,16,PAR,193.2429656982422
1952,6,17,PAR,733.556396484375
1952,6,18,PAR,709.8388061523438
1952,6,19,PAR,719.795654296875
1952,6,20,PAR,686.4816284179688
1952,6,21,PAR,546.4739990234375
1952,6,22,PAR,575.3656616210938
1952,6,23,PAR,273.359130859375
1952,6,24,PAR,676.4566650390625
1952,6,25,PAR,251.29196166992188
1952,6,26,PAR,397.4173889160156
1952,6,27,PAR,722.62109375
1952,6,28,PAR,675.2422485351562
1952,6,29,PAR,663.53466796875
1952,6,30,PAR,537.98291015625
1952,7,1,PAR,444.7557067871094
1952,7,2,PAR,499.93701171875
1952,7,3,PAR,643.1802368164062
1952,7,4,PAR,601.7988891601562
1952,7,5,PAR,649.1668090820312
1952,7,6,PAR,564.2845458984375
1952,7,7,PAR,544.3801879882812
1952,7,8,PAR,468.14825439453125
1952,7,9,PAR,723.2802734375
1952,7,10,PAR,647.3574829101562
1952,7,11,PAR,482.4847106933594
1952,7,12,PAR,740.6629028320312
1952,7,13,PAR,737.0167846679688
1952,7,14,PAR,698.6708374023438
1952,7,15,PAR,682.1847534179688
1952,7,16,PAR,692.4434204101562
1952,7,17,PAR,618.3748168945312
1952,7,18,PAR,129.0673828125
1952,7,19,PAR,309.74066162109375
1952,7,20,PAR,428.654296875
1952,7,21,PAR,219.02569580078125
1952,7,22,PAR,707.8601684570312
1952,7,23,PAR,709.4512939453125
1952,7,24,PAR,694.4271850585938
1952,7,25,PAR,678.0689086914062
1952,7,26,PAR,672.5787353515625
1952,7,27,PAR,557.593994140625
1952,7,28,PAR,342.709716796875
1952,7,29,PAR,89.03865814208984
1952,7,30,PAR,350.29864501953125
1952,7,31,PAR,320.5493469238281
1952,8,1,PAR,466.8992004394531
1952,8,2,PAR,98.83464813232422
1952,8,3,PAR,468.0709228515625
1952,8,4,PAR,254.30181884765625
1952,8,5,PAR,49.13123321533203
1952,8,6,PAR,97.0629653930664
1952,8,7,PAR,86.46997833251953
1952,8,8,PAR,81.2983627319336
1952,8,9,PAR,605.2393798828125
1952,8,10,PAR,446.7184753417969
1952,8,11,PAR,119.324462890625
1952,8,12,PAR,446.0940856933594
1952,8,13,PAR,617.8291625976562
1952,8,14,PAR,480.105224609375
1952,8,15,PAR,573.2017211914062
1952,8,16,PAR,541.2454223632812
1952,8,17,PAR,537.1710205078125
1952,8,18,PAR,524.2685546875
1952,8,19,PAR,118.74376678466797
1952,8,20,PAR,69.89038848876953
1952,8,21,PAR,274.32147216796875
1952,8,22,PAR,614.6364135742188
1952,8,23,PAR,596.7286987304688
1952,8,24,PAR,564.96875
1952,8,25,PAR,485.10302734375
1952,8,26,PAR,381.1316833496094
1952,8,27,PAR,440.5244140625
1952,8,28,PAR,513.1312255859375
1952,8,29,PAR,483.10089111328125
1952,8,30,PAR,456.085205078125
1952,8,31,PAR,90.8623046875
1952,9,1,PAR,422.4468078613281
1952,9,2,PAR,509.54150390625
1952,9,3,PAR,464.3303527832031
1952,9,4,PAR,268.4266052246094
1952,9,5,PAR,462.60150146484375
1952,9,6,PAR,182.87222290039062
1952,9,7,PAR,350.59112548828125
1952,9,8,PAR,435.4900207519531
1952,9,9,PAR,405.4041748046875
1952,9,10,PAR,489.0774230957031
1952,9,11,PAR,483.7494812011719
1952,9,12,PAR,479.9767150878906
1952,9,13,PAR,472.4757080078125
1952,9,14,PAR,468.0853576660156
1952,9,15,PAR,428.6244812011719
1952,9,16,PAR,170.71945190429688
1952,9,17,PAR,432.8941345214844
1952,9,18,PAR,473.6445007324219
1952,9,19,PAR,87.62789154052734
1952,9,20,PAR,46.84720993041992
1952,9,21,PAR,373.2525634765625
1952,9,22,PAR,292.9066467285156
1952,9,23,PAR,159.43539428710938
1952,9,24,PAR,421.865234375
1952,9,25,PAR,309.46771240234375
1952,9,26,PAR,376.3683776855469
1952,9,27,PAR,281.4003601074219
1952,9,28,PAR,234.1568603515625
1952,9,29,PAR,40.19863510131836
1952,9,30,PAR,160.14552307128906
1952,10,1,PAR,378.7644958496094
1952,10,2,PAR,370.37335205078125
1952,10,3,PAR,374.5450439453125
1952,10,4,PAR,324.9180603027344
1952,10,5,PAR,260.5272521972656
1952,10,6,PAR,142.60174560546875
1952,10,7,PAR,128.8472900390625
1952,10,8,PAR,77.59795379638672
1952,10,9,PAR,347.51312255859375
1952,10,10,PAR,335.65386962890625
1952,10,11,PAR,336.3352966308594
1952,10,12,PAR,349.739013671875
1952,10,13,PAR,328.354248046875
1952,10,14,PAR,284.9232177734375
1952,10,15,PAR,201.8077392578125
1952,10,16,PAR,128.06451416015625
1952,10,17,PAR,37.78188705444336
1952,10,18,PAR,191.80474853515625
1952,10,19,PAR,66.58858489990234
1952,10,20,PAR,216.478515625
1952,10,21,PAR,129.8253936767578
1952,10,22,PAR,46.161277770996094
1952,10,23,PAR,45.77653503417969
1952,10,24,PAR,61.964778900146484
1952,10,25,PAR,50.43894577026367
1952,10,26,PAR,155.2998046875
1952,10,27,PAR,142.2755126953125
1952,10,28,PAR,269.61248779296875
1952,10,29,PAR,26.798503875732422
1952,10,30,PAR,100.50572967529297
1952,10,31,PAR,169.0081787109375
1952,11,1,PAR,254.19549560546875
1952,11,2,PAR,173.58470153808594
1952,11,3,PAR,173.8658447265625
1952,11,4,PAR,163.9119110107422
1952,11,5,PAR,121.11636352539062
1952,11,6,PAR,114.42253875732422
1952,11,7,PAR,137.86260986328125
1952,11,8,PAR,115.87124633789062
1952,11,9,PAR,223.75657653808594
1952,11,10,PAR,177.99603271484375
1952,11,11,PAR,159.8282012939453
1952,11,12,PAR,58.90890121459961
1952,11,13,PAR,132.2129669189453
1952,11,14,PAR,119.59687805175781
1952,11,15,PAR,138.089111328125
1952,11,16,PAR,11.744434356689453
1952,11,17,PAR,38.488677978515625
1952,11,18,PAR,108.66922760009766
1952,11,19,PAR,111.88538360595703
1952,11,20,PAR,191.82212829589844
1952,11,21,PAR,127.66804504394531
1952,11,22,PAR,167.95741271972656
1952,11,23,PAR,130.30145263671875
1952,11,24,PAR,187.96018981933594
1952,11,25,PAR,75.00636291503906
1952,11,26,PAR,180.07400512695312
1952,11,27,PAR,164.04623413085938
1952,11,28,PAR,79.72640991210938
1952,11,29,PAR,47.98505401611328
1952,11,30,PAR,59.68425750732422
1952,12,1,PAR,52.55851745605469
1952,12,2,PAR,62.33727264404297
1952,12,3,PAR,158.6134796142578
1952,12,4,PAR,101.02330780029297
1952,12,5,PAR,164.29534912109375
1952,12,6,PAR,162.689697265625
1952,12,7,PAR,140.2679901123047
1952,12,8,PAR,148.56678771972656
1952,12,9,PAR,158.7970428466797
1952,12,10,PAR,155.8748779296875
1952,12,11,PAR,122.89861297607422
1952,12,12,PAR,114.00872802734375
1952,12,13,PAR,82.66107177734375
1952,12,14,PAR,38.98140335083008
1952,12,15,PAR,147.45233154296875
1952,12,16,PAR,52.96443557739258
1952,12,17,PAR,109.10137939453125
1952,12,18,PAR,31.505779266357422
1952,12,19,PAR,71.01854705810547
1952,12,20,PAR,55.66482925415039
1952,12,21,PAR,95.76439666748047
1952,12,22,PAR,80.46803283691406
1952,12,23,PAR,39.83914566040039
1952,12,24,PAR,35.68862533569336
1952,12,25,PAR,93.71944427490234
1952,12,26,PAR,101.38773345947266
1952,12,27,PAR,55.45933532714844
1952,12,28,PAR,148.36666870117188
1952,12,29,PAR,129.7069854736328
1952,12,30,PAR,73.85385131835938
1952,12,31,PAR,139.07861328125
1953,1,1,PAR,151.59425354003906
1953,1,2,PAR,102.487548828125
1953,1,3,PAR,134.4868927001953
1953,1,4,PAR,156.76123046875
1953,1,5,PAR,69.53305053710938
1953,1,6,PAR,41.325347900390625
1953,1,7,PAR,84.40142059326172
1953,1,8,PAR,153.1190185546875
1953,1,9,PAR,63.80520248413086
1953,1,10,PAR,68.61840057373047
1953,1,11,PAR,124.36480712890625
1953,1,12,PAR,83.20857238769531
1953,1,13,PAR,90.80038452148438
1953,1,14,PAR,172.21339416503906
1953,1,15,PAR,156.95896911621094
1953,1,16,PAR,121.59182739257812
1953,1,17,PAR,137.36163330078125
1953,1,18,PAR,158.8891143798828
1953,1,19,PAR,185.5988311767578
1953,1,20,PAR,184.82310485839844
1953,1,21,PAR,197.3511962890625
1953,1,22,PAR,134.06895446777344
1953,1,23,PAR,193.04644775390625
1953,1,24,PAR,168.28802490234375
1953,1,25,PAR,204.32386779785156
1953,1,26,PAR,140.26165771484375
1953,1,27,PAR,207.45176696777344
1953,1,28,PAR,103.50578308105469
1953,1,29,PAR,107.1326675415039
1953,1,30,PAR,229.23167419433594
1953,1,31,PAR,230.23196411132812
1953,2,1,PAR,180.62551879882812
1953,2,2,PAR,205.0591278076172
1953,2,3,PAR,34.70223617553711
1953,2,4,PAR,235.58628845214844
1953,2,5,PAR,190.40863037109375
1953,2,6,PAR,240.66453552246094
1953,2,7,PAR,218.44680786132812
1953,2,8,PAR,228.02499389648438
1953,2,9,PAR,203.15182495117188
1953,2,10,PAR,126.39891815185547
1953,2,11,PAR,205.7248992919922
1953,2,12,PAR,277.93505859375
1953,2,13,PAR,265.3439025878906
1953,2,14,PAR,223.04046630859375
1953,2,15,PAR,148.0372772216797
1953,2,16,PAR,33.38515853881836
1953,2,17,PAR,79.63057708740234
1953,2,18,PAR,266.28228759765625
1953,2,19,PAR,302.0341796875
1953,2,20,PAR,304.117919921875
1953,2,21,PAR,311.2766418457031
1953,2,22,PAR,295.2972717285156
1953,2,23,PAR,128.00115966796875
1953,2,24,PAR,262.2728576660156
1953,2,25,PAR,329.5326232910156
1953,2,26,PAR,322.2829284667969
1953,2,27,PAR,332.1253662109375
1953,2,28,PAR,201.96878051757812
1953,3,1,PAR,338.5188293457031
1953,3,2,PAR,368.43121337890625
1953,3,3,PAR,254.75962829589844
1953,3,4,PAR,219.03652954101562
1953,3,5,PAR,249.1388397216797
1953,3,6,PAR,394.337646484375
1953,3,7,PAR,390.1480407714844
1953,3,8,PAR,321.9363098144531
1953,3,9,PAR,160.3828887939453
1953,3,10,PAR,120.12305450439453
1953,3,11,PAR,70.93437194824219
1953,3,12,PAR,112.45521545410156
1953,3,13,PAR,279.2778015136719
1953,3,14,PAR,422.2016906738281
1953,3,15,PAR,96.3134536743164
1953,3,16,PAR,56.97672653198242
1953,3,17,PAR,268.258056640625
1953,3,18,PAR,225.5166778564453
1953,3,19,PAR,75.29151153564453
1953,3,20,PAR,134.3705596923828
1953,3,21,PAR,358.6114807128906
1953,3,22,PAR,336.5784606933594
1953,3,23,PAR,60.11593246459961
1953,3,24,PAR,58.324737548828125
1953,3,25,PAR,108.65560913085938
1953,3,26,PAR,481.8893737792969
1953,3,27,PAR,482.8486633300781
1953,3,28,PAR,316.25457763671875
1953,3,29,PAR,506.25274658203125
1953,3,30,PAR,223.49827575683594
1953,3,31,PAR,355.6976623535156
1953,4,1,PAR,383.6450500488281
1953,4,2,PAR,334.37860107421875
1953,4,3,PAR,505.2575988769531
1953,4,4,PAR,529.9464721679688
1953,4,5,PAR,35.96989059448242
1953,4,6,PAR,60.44252014160156
1953,4,7,PAR,85.9273452758789
1953,4,8,PAR,573.9808349609375
1953,4,9,PAR,573.403564453125
1953,4,10,PAR,391.64068603515625
1953,4,11,PAR,243.39695739746094
1953,4,12,PAR,294.5486145019531
1953,4,13,PAR,521.1835327148438
1953,4,14,PAR,589.538818359375
1953,4,15,PAR,133.55909729003906
1953,4,16,PAR,416.60888671875
1953,4,17,PAR,137.90821838378906
1953,4,18,PAR,122.15428161621094
1953,4,19,PAR,500.5524597167969
1953,4,20,PAR,426.9078674316406
1953,4,21,PAR,567.7940673828125
1953,4,22,PAR,616.6763916015625
1953,4,23,PAR,613.0994262695312
1953,4,24,PAR,395.3483581542969
1953,4,25,PAR,648.6019287109375
1953,4,26,PAR,653.0785522460938
1953,4,27,PAR,665.6427612304688
1953,4,28,PAR,584.3908081054688
1953,4,29,PAR,315.7392883300781
1953,4,30,PAR,358.0430603027344
1953,5,1,PAR,661.751953125
1953,5,2,PAR,532.1864624023438
1953,5,3,PAR,388.56378173828125
1953,5,4,PAR,467.0002746582031
1953,5,5,PAR,691.5416870117188
1953,5,6,PAR,686.6848754882812
1953,5,7,PAR,354.47027587890625
1953,5,8,PAR,699.8737182617188
1953,5,9,PAR,701.2608032226562
1953,5,10,PAR,557.6802978515625
1953,5,11,PAR,691.3564453125
1953,5,12,PAR,559.1265258789062
1953,5,13,PAR,488.1037902832031
1953,5,14,PAR,573.918701171875
1953,5,15,PAR,602.7626953125
1953,5,16,PAR,476.78887939453125
1953,5,17,PAR,610.069091796875
1953,5,18,PAR,643.4204711914062
1953,5,19,PAR,699.4281005859375
1953,5,20,PAR,622.1575927734375
1953,5,21,PAR,685.107421875
1953,5,22,PAR,561.9500732421875
1953,5,23,PAR,558.6911010742188
1953,5,24,PAR,358.8148193359375
1953,5,25,PAR,323.6314392089844
1953,5,26,PAR,574.1746826171875
1953,5,27,PAR,299.9435119628906
1953,5,28,PAR,644.6305541992188
1953,5,29,PAR,629.8572998046875
1953,5,30,PAR,229.5232391357422
1953,5,31,PAR,634.7714233398438
1953,6,1,PAR,261.54815673828125
1953,6,2,PAR,739.6069946289062
1953,6,3,PAR,733.3521118164062
1953,6,4,PAR,744.723388671875
1953,6,5,PAR,714.820068359375
1953,6,6,PAR,572.350341796875
1953,6,7,PAR,235.71368408203125
1953,6,8,PAR,311.8023681640625
1953,6,9,PAR,759.3882446289062
1953,6,10,PAR,766.4893188476562
1953,6,11,PAR,728.3784790039062
1953,6,12,PAR,498.8844299316406
1953,6,13,PAR,585.2239379882812
1953,6,14,PAR,691.2516479492188
1953,6,15,PAR,374.2803649902344
1953,6,16,PAR,464.7896728515625
1953,6,17,PAR,697.5364990234375
1953,6,18,PAR,353.40802001953125
1953,6,19,PAR,345.23516845703125
1953,6,20,PAR,644.0584106445312
1953,6,21,PAR,102.71397399902344
1953,6,22,PAR,551.8565063476562
1953,6,23,PAR,731.0304565429688
1953,6,24,PAR,715.4829711914062
1953,6,25,PAR,620.8382568359375
1953,6,26,PAR,668.522705078125
1953,6,27,PAR,640.3043823242188
1953,6,28,PAR,646.3229370117188
1953,6,29,PAR,531.1110229492188
1953,6,30,PAR,533.250732421875
1953,7,1,PAR,706.49462890625
1953,7,2,PAR,310.1256408691406
1953,7,3,PAR,715.2467651367188
1953,7,4,PAR,559.232421875
1953,7,5,PAR,563.591064453125
1953,7,6,PAR,700.5642700195312
1953,7,7,PAR,680.5297241210938
1953,7,8,PAR,247.7605438232422
1953,7,9,PAR,140.5240478515625
1953,7,10,PAR,708.4966430664062
1953,7,11,PAR,600.8862915039062
1953,7,12,PAR,359.38201904296875
1953,7,13,PAR,347.581787109375
1953,7,14,PAR,632.1369018554688
1953,7,15,PAR,717.2763671875
1953,7,16,PAR,661.8446044921875
1953,7,17,PAR,687.6355590820312
1953,7,18,PAR,496.529541015625
1953,7,19,PAR,208.664794921875
1953,7,20,PAR,664.4667358398438
1953,7,21,PAR,623.9722900390625
1953,7,22,PAR,331.1440734863281
1953,7,23,PAR,168.76763916015625
1953,7,24,PAR,251.73513793945312
1953,7,25,PAR,527.223876953125
1953,7,26,PAR,569.0682983398438
1953,7,27,PAR,642.9845581054688
1953,7,28,PAR,612.6828002929688
1953,7,29,PAR,368.22821044921875
1953,7,30,PAR,611.1373901367188
1953,7,31,PAR,523.7844848632812
1953,8,1,PAR,667.8602294921875
1953,8,2,PAR,351.82171630859375
1953,8,3,PAR,533.7561645507812
1953,8,4,PAR,210.29603576660156
1953,8,5,PAR,61.76210403442383
1953,8,6,PAR,648.0370483398438
1953,8,7,PAR,586.6323852539062
1953,8,8,PAR,170.1324005126953
1953,8,9,PAR,564.6603393554688
1953,8,10,PAR,75.6058120727539
1953,8,11,PAR,63.7566032409668
1953,8,12,PAR,64.20819854736328
1953,8,13,PAR,573.708984375
1953,8,14,PAR,595.419189453125
1953,8,15,PAR,301.3392639160156
1953,8,16,PAR,461.8756103515625
1953,8,17,PAR,608.2094116210938
1953,8,18,PAR,480.697509765625
1953,8,19,PAR,578.2252197265625
1953,8,20,PAR,593.5491943359375
1953,8,21,PAR,293.6213073730469
1953,8,22,PAR,319.0329284667969
1953,8,23,PAR,594.1603393554688
1953,8,24,PAR,582.6357421875
1953,8,25,PAR,217.6979522705078
1953,8,26,PAR,546.01318359375
1953,8,27,PAR,255.97869873046875
1953,8,28,PAR,469.8338317871094
1953,8,29,PAR,509.9900817871094
1953,8,30,PAR,406.2021484375
1953,8,31,PAR,475.72259521484375
1953,9,1,PAR,549.298828125
1953,9,2,PAR,551.7067260742188
1953,9,3,PAR,169.6902618408203
1953,9,4,PAR,58.383544921875
1953,9,5,PAR,123.30908966064453
1953,9,6,PAR,515.373779296875
1953,9,7,PAR,514.239501953125
1953,9,8,PAR,462.2075500488281
1953,9,9,PAR,323.6496276855469
1953,9,10,PAR,372.6376953125
1953,9,11,PAR,461.6317443847656
1953,9,12,PAR,450.2067565917969
1953,9,13,PAR,357.1338195800781
1953,9,14,PAR,349.7139892578125
1953,9,15,PAR,101.67047882080078
1953,9,16,PAR,76.57292938232422
1953,9,17,PAR,206.1048126220703
1953,9,18,PAR,43.488834381103516
1953,9,19,PAR,24.499813079833984
1953,9,20,PAR,210.83908081054688
1953,9,21,PAR,296.90350341796875
1953,9,22,PAR,336.2513732910156
1953,9,23,PAR,71.81632995605469
1953,9,24,PAR,97.60453796386719
1953,9,25,PAR,47.71432876586914
1953,9,26,PAR,238.70272827148438
1953,9,27,PAR,396.5552978515625
1953,9,28,PAR,138.11366271972656
1953,9,29,PAR,122.64934539794922
1953,9,30,PAR,330.1659851074219
1953,10,1,PAR,390.3161315917969
1953,10,2,PAR,67.9552230834961
1953,10,3,PAR,182.18844604492188
1953,10,4,PAR,156.2028350830078
1953,10,5,PAR,380.1479797363281
1953,10,6,PAR,349.81988525390625
1953,10,7,PAR,331.8649597167969
1953,10,8,PAR,34.588462829589844
1953,10,9,PAR,277.95184326171875
1953,10,10,PAR,255.33416748046875
1953,10,11,PAR,288.7991943359375
1953,10,12,PAR,218.05612182617188
1953,10,13,PAR,347.0005798339844
1953,10,14,PAR,237.2581329345703
1953,10,15,PAR,303.9644775390625
1953,10,16,PAR,257.8476257324219
1953,10,17,PAR,187.3864288330078
1953,10,18,PAR,248.845458984375
1953,10,19,PAR,120.94942474365234
1953,10,20,PAR,302.08587646484375
1953,10,21,PAR,284.2583923339844
1953,10,22,PAR,196.59066772460938
1953,10,23,PAR,20.650196075439453
1953,10,24,PAR,237.4315948486328
1953,10,25,PAR,267.4691467285156
1953,10,26,PAR,265.386474609375
1953,10,27,PAR,260.4684143066406
1953,10,28,PAR,220.2496337890625
1953,10,29,PAR,41.46611785888672
1953,10,30,PAR,242.7704315185547
1953,10,31,PAR,258.8549499511719
1953,11,1,PAR,258.4893493652344
1953,11,2,PAR,216.55108642578125
1953,11,3,PAR,59.39023208618164
1953,11,4,PAR,82.14959716796875
1953,11,5,PAR,50.65993881225586
1953,11,6,PAR,184.59552001953125
1953,11,7,PAR,154.69081115722656
1953,11,8,PAR,231.38072204589844
1953,11,9,PAR,75.93339538574219
